latitude,longitude,heat_capacity_J_per_K
33.0,-99.0,2.27398532472e+16
33.0,-93.0,2.2886279741600004e+16
33.0,-87.0,2.42041181912e+16
33.0,-81.0,3.277006811360001e+16
33.0,-75.0,5.66375867008e+16
33.0,-69.0,5.92732636e+16
33.0,-63.0,5.92732636e+16
33.0,-57.0,5.92732636e+16
33.0,-51.0,5.92732636e+16
33.0,-45.0,5.92732636e+16
33.0,-39.0,5.92732636e+16
33.0,-33.0,5.92732636e+16
33.0,-27.0,5.92732636e+16
33.0,-21.0,5.92732636e+16
33.0,-15.0,5.92000503528e+16
33.0,-9.0,4.6094879104e+16
33.0,-3.0,2.64005156072e+16
33.0,3.0,2.266664e+16
33.0,9.0,2.63639089836e+16
33.0,15.0,4.6827011576e+16
33.0,21.0,4.77787837896e+16
33.0,27.0,5.00483944528e+16
33.0,33.0,4.7559144048e+16
33.0,39.0,2.266664e+16
33.0,45.0,2.31059194832e+16
33.0,51.0,2.29228863652e+16
33.0,57.0,2.266664e+16
33.0,63.0,2.266664e+16
33.0,69.0,2.266664e+16
33.0,75.0,2.2703246623600004e+16
33.0,81.0,2.31059194832e+16
33.0,87.0,2.358180559e+16
33.0,93.0,2.3215739354e+16
33.0,99.0,2.27398532472e+16
33.0,105.0,2.266664e+16
33.0,111.0,2.266664e+16
33.0,117.0,2.4350544685600004e+16
33.0,123.0,5.4514402532e+16
33.0,129.0,5.07439203012e+16
33.0,135.0,4.94992950988e+16
33.0,141.0,5.67474065716e+16
33.0,147.0,5.92732636e+16
33.0,153.0,5.92732636e+16
33.0,159.0,5.92732636e+16
33.0,165.0,5.92732636e+16
33.0,171.0,5.92732636e+16
33.0,177.0,5.92732636e+16
39.0,-177.0,5.92732636e+16
39.0,-171.0,5.92732636e+16
39.0,-165.0,5.92732636e+16
39.0,-159.0,5.92732636e+16
39.0,-153.0,5.92732636e+16
39.0,-147.0,5.92732636e+16
39.0,-141.0,5.92732636e+16
39.0,-135.0,5.92732636e+16
39.0,-129.0,5.92732636e+16
39.0,-123.0,3.94690802324e+16
39.0,-117.0,2.2849673118e+16
39.0,-111.0,2.31059194832e+16
39.0,-105.0,2.2703246623600004e+16
39.0,-99.0,2.266664e+16
39.0,-93.0,2.266664e+16
39.0,-87.0,2.3069312859600004e+16
39.0,-81.0,2.38380519552e+16
39.0,-75.0,3.92860471144e+16
39.0,-69.0,5.835809801e+16
39.0,-63.0,5.92732636e+16
39.0,-57.0,5.92732636e+16
39.0,-51.0,5.92732636e+16
39.0,-45.0,5.92732636e+16
39.0,-39.0,5.92732636e+16
39.0,-33.0,5.92732636e+16
39.0,-27.0,5.905362385840001e+16
39.0,-21.0,5.92732636e+16
39.0,-15.0,5.92732636e+16
39.0,-9.0,4.44109744184e+16
39.0,-3.0,2.88531593884e+16
39.0,3.0,5.187872563279999e+16
39.0,9.0,5.143944614959999e+16
39.0,15.0,4.8840375874e+16
39.0,21.0,4.29101028508e+16
39.0,27.0,3.99449663392e+16
39.0,33.0,2.81210269164e+16
39.0,39.0,2.78647805512e+16
39.0,45.0,2.3764838708e+16
39.0,51.0,4.554577975e+16
39.0,57.0,2.31059194832e+16
39.0,63.0,2.2703246623600004e+16
39.0,69.0,2.27764598708e+16
39.0,75.0,2.27764598708e+16
39.0,81.0,2.266664e+16
39.0,87.0,2.2849673118e+16
39.0,93.0,2.28130664944e+16
39.0,99.0,2.3215739354e+16
39.0,105.0,2.266664e+16
39.0,111.0,2.27398532472e+16
39.0,117.0,2.65469421016e+16
39.0,123.0,4.22877902496e+16
39.0,129.0,4.25440366148e+16
39.0,135.0,5.758935891440001e+16
39.0,141.0,4.80350301548e+16
39.0,147.0,5.92732636e+16
39.0,153.0,5.92732636e+16
39.0,159.0,5.92732636e+16
39.0,165.0,5.92732636e+16
39.0,171.0,5.92732636e+16
39.0,177.0,5.92732636e+16
45.0,-177.0,5.92732636e+16
45.0,-171.0,5.92732636e+16
45.0,-165.0,5.92732636e+16
45.0,-159.0,5.92732636e+16
45.0,-153.0,5.92732636e+16
45.0,-147.0,5.92732636e+16
45.0,-141.0,5.92732636e+16
45.0,-135.0,5.92732636e+16
45.0,-129.0,5.92732636e+16
45.0,-123.0,3.41611198104e+16
45.0,-117.0,2.28130664944e+16
45.0,-111.0,2.27764598708e+16
45.0,-105.0,2.2886279741600004e+16
45.0,-99.0,2.3032706236e+16
45.0,-93.0,2.4423757932800004e+16
45.0,-87.0,3.5808417872399996e+16
45.0,-81.0,3.258703499560001e+16
45.0,-75.0,2.48996440396e+16
45.0,-69.0,3.43441529284e+16
45.0,-63.0,4.90600156156e+16
45.0,-57.0,5.66009800772e+16
45.0,-51.0,5.81018516448e+16
45.0,-45.0,5.92732636e+16
45.0,-39.0,5.92732636e+16
45.0,-33.0,5.92732636e+16
45.0,-27.0,5.92732636e+16
45.0,-21.0,5.92732636e+16
45.0,-15.0,5.92732636e+16
45.0,-9.0,5.466082902640001e+16
45.0,-3.0,4.26904631092e+16
45.0,3.0,2.65469421016e+16
45.0,9.0,3.1452229664e+16
45.0,15.0,3.277006811360001e+16
45.0,21.0,2.3215739354e+16
45.0,27.0,2.7974600422e+16
45.0,33.0,4.613148572759999e+16
45.0,39.0,3.80048152884e+16
45.0,45.0,2.5046070534e+16
45.0,51.0,4.09699518e+16
45.0,57.0,2.65835487252e+16
45.0,63.0,2.65835487252e+16
45.0,69.0,2.2703246623600004e+16
45.0,75.0,2.51558904048e+16
45.0,81.0,2.36916254608e+16
45.0,87.0,2.29594929888e+16
45.0,93.0,2.28130664944e+16
45.0,99.0,2.27398532472e+16
45.0,105.0,2.266664e+16
45.0,111.0,2.266664e+16
45.0,117.0,2.28130664944e+16
45.0,123.0,2.27398532472e+16
45.0,129.0,2.40210850732e+16
45.0,135.0,3.47834324116e+16
45.0,141.0,4.916983548640001e+16
45.0,147.0,5.7259899302e+16
45.0,153.0,5.91268371056e+16
45.0,159.0,5.92732636e+16
45.0,165.0,5.92732636e+16
45.0,171.0,5.92732636e+16
45.0,177.0,5.92732636e+16
51.0,-177.0,5.88339841168e+16
51.0,-171.0,5.8907197364e+16
51.0,-165.0,5.88339841168e+16
51.0,-159.0,5.92732636e+16
51.0,-153.0,5.92732636e+16
51.0,-147.0,5.92732636e+16
51.0,-141.0,5.92732636e+16
51.0,-135.0,5.84313112572e+16
51.0,-129.0,4.843770301440001e+16
51.0,-123.0,2.62174824892e+16
51.0,-117.0,2.3069312859600004e+16
51.0,-111.0,2.2703246623600004e+16
51.0,-105.0,2.31059194832e+16
51.0,-99.0,2.82674534108e+16
51.0,-93.0,2.50826771576e+16
51.0,-87.0,2.6034449371199996e+16
51.0,-81.0,2.99147514728e+16
51.0,-75.0,2.42041181912e+16
51.0,-69.0,2.6473728854399996e+16
51.0,-63.0,3.4197726434e+16
51.0,-57.0,3.90298007492e+16
51.0,-51.0,5.86509509988e+16
51.0,-45.0,5.92732636e+16
51.0,-39.0,5.92732636e+16
51.0,-33.0,5.92732636e+16
51.0,-27.0,5.92732636e+16
51.0,-21.0,5.92732636e+16
51.0,-15.0,5.92732636e+16
51.0,-9.0,5.14760527732e+16
51.0,-3.0,4.06770988112e+16
51.0,3.0,3.59914509904e+16
51.0,9.0,2.40210850732e+16
51.0,15.0,2.29228863652e+16
51.0,21.0,2.27764598708e+16
51.0,27.0,2.2703246623600004e+16
51.0,33.0,2.31425261068e+16
51.0,39.0,2.266664e+16
51.0,45.0,2.3215739354e+16
51.0,51.0,2.3069312859600004e+16
51.0,57.0,2.2703246623600004e+16
51.0,63.0,2.29960996124e+16
51.0,69.0,2.29960996124e+16
51.0,75.0,2.29594929888e+16
51.0,81.0,2.3215739354e+16
51.0,87.0,2.2849673118e+16
51.0,93.0,2.358180559e+16
51.0,99.0,2.31425261068e+16
51.0,105.0,2.4863037416e+16
51.0,111.0,2.358180559e+16
51.0,117.0,2.29960996124e+16
51.0,123.0,2.266664e+16
51.0,129.0,2.266664e+16
51.0,135.0,2.3435379095600004e+16
51.0,141.0,3.5808417872399996e+16
51.0,147.0,5.9090230482e+16
51.0,153.0,5.8907197364e+16
51.0,159.0,5.20617587508e+16
51.0,165.0,5.92732636e+16
51.0,171.0,5.91268371056e+16
51.0,177.0,5.91268371056e+16
57.0,-177.0,5.92732636e+16
57.0,-171.0,5.923665697640001e+16
57.0,-165.0,5.758935891440001e+16
57.0,-159.0,4.62046989748e+16
57.0,-153.0,5.17322991384e+16
57.0,-147.0,5.90170172348e+16
57.0,-141.0,5.75527522908e+16
57.0,-135.0,4.2434216744e+16
57.0,-129.0,2.47532175452e+16
57.0,-123.0,2.31059194832e+16
57.0,-117.0,2.29960996124e+16
57.0,-111.0,2.5046070534e+16
57.0,-105.0,2.5961236124e+16
57.0,-99.0,2.541213677e+16
57.0,-93.0,3.3831660198e+16
57.0,-87.0,4.69734380704e+16
57.0,-81.0,5.52099283804e+16
57.0,-75.0,2.77183540568e+16
57.0,-69.0,2.86701262704e+16
57.0,-63.0,3.46003992936e+16
57.0,-57.0,5.7076866184e+16
57.0,-51.0,5.92732636e+16
57.0,-45.0,5.91268371056e+16
57.0,-39.0,5.92732636e+16
57.0,-33.0,5.92732636e+16
57.0,-27.0,5.92732636e+16
57.0,-21.0,5.92732636e+16
57.0,-15.0,5.92732636e+16
57.0,-9.0,5.5063501886e+16
57.0,-3.0,4.50332870196e+16
57.0,3.0,5.86143443752e+16
57.0,9.0,4.2983316098e+16
57.0,15.0,3.82610616536e+16
57.0,21.0,4.5179713514e+16
57.0,27.0,2.6473728854399996e+16
57.0,33.0,2.3032706236e+16
57.0,39.0,2.35451989664e+16
57.0,45.0,2.29960996124e+16
57.0,51.0,2.33255592248e+16
57.0,57.0,2.31791327304e+16
57.0,63.0,2.2849673118e+16
57.0,69.0,2.3069312859600004e+16
57.0,75.0,2.29960996124e+16
57.0,81.0,2.31791327304e+16
57.0,87.0,2.27398532472e+16
57.0,93.0,2.2886279741600004e+16
57.0,99.0,2.2886279741600004e+16
57.0,105.0,2.29960996124e+16
57.0,111.0,2.4167511567600004e+16
57.0,117.0,2.2703246623600004e+16
57.0,123.0,2.266664e+16
57.0,129.0,2.266664e+16
57.0,135.0,2.57049897588e+16
57.0,141.0,4.78886036604e+16
57.0,147.0,5.55759946164e+16
57.0,153.0,5.48072555208e+16
57.0,159.0,3.28066747372e+16
57.0,165.0,5.49536820152e+16
57.0,171.0,5.923665697640001e+16
57.0,177.0,5.92732636e+16
63.0,-177.0,5.49902886388e+16
63.0,-171.0,5.473404227359999e+16
63.0,-165.0,4.15922644012e+16
63.0,-159.0,2.43871513092e+16
63.0,-153.0,2.4057691696800004e+16
63.0,-147.0,2.52657102756e+16
63.0,-141.0,2.2886279741600004e+16
63.0,-135.0,2.2886279741600004e+16
63.0,-129.0,2.28130664944e+16
63.0,-123.0,2.52657102756e+16
63.0,-117.0,2.75719275624e+16
63.0,-111.0,2.7059434832e+16
63.0,-105.0,2.48996440396e+16
63.0,-99.0,2.64005156072e+16
63.0,-93.0,3.5112892024e+16
63.0,-87.0,4.88769824976e+16
63.0,-81.0,5.42581561668e+16
63.0,-75.0,3.82976682772e+16
63.0,-69.0,3.83342749008e+16
63.0,-63.0,5.4331369414e+16
63.0,-57.0,5.92732636e+16
63.0,-51.0,4.49234671488e+16
63.0,-45.0,2.7059434832e+16
63.0,-39.0,5.35260236948e+16
63.0,-33.0,5.92732636e+16
63.0,-27.0,5.92000503528e+16
63.0,-21.0,4.873055600320001e+16
63.0,-15.0,5.15492660204e+16
63.0,-9.0,5.90170172348e+16
63.0,-3.0,5.905362385840001e+16
63.0,3.0,5.74063257964e+16
63.0,9.0,3.8041421912e+16
63.0,15.0,2.54487433936e+16
63.0,21.0,4.01646060808e+16
63.0,27.0,3.0170997838e+16
63.0,33.0,3.0720097192e+16
63.0,39.0,2.97317183548e+16
63.0,45.0,2.27764598708e+16
63.0,51.0,2.27398532472e+16
63.0,57.0,2.27398532472e+16
63.0,63.0,2.3069312859600004e+16
63.0,69.0,2.31425261068e+16
63.0,75.0,2.29228863652e+16
63.0,81.0,2.27764598708e+16
63.0,87.0,2.3032706236e+16
63.0,93.0,2.27398532472e+16
63.0,99.0,2.266664e+16
63.0,105.0,2.266664e+16
63.0,111.0,2.266664e+16
63.0,117.0,2.28130664944e+16
63.0,123.0,2.31791327304e+16
63.0,129.0,2.3215739354e+16
63.0,135.0,2.29228863652e+16
63.0,141.0,2.266664e+16
63.0,147.0,2.266664e+16
63.0,153.0,2.33621658484e+16
63.0,159.0,3.13424097932e+16
63.0,165.0,2.62540891128e+16
63.0,171.0,2.7279074573600004e+16
63.0,177.0,3.9871753092e+16
69.0,-177.0,4.59484526096e+16
69.0,-171.0,5.60518807232e+16
69.0,-165.0,5.070731367759999e+16
69.0,-159.0,3.11593766752e+16
69.0,-153.0,3.068349056839999e+16
69.0,-147.0,3.364862708e+16
69.0,-141.0,3.68334033332e+16
69.0,-135.0,3.95789001032e+16
69.0,-129.0,3.5735204625200004e+16
69.0,-123.0,3.70530430748e+16
69.0,-117.0,3.43441529284e+16
69.0,-111.0,2.97317183548e+16
69.0,-105.0,3.2220968759600004e+16
69.0,-99.0,4.16654776484e+16
69.0,-93.0,3.43075463048e+16
69.0,-87.0,3.53325317656e+16
69.0,-81.0,3.96155067268e+16
69.0,-75.0,3.66503702152e+16
69.0,-69.0,3.5661991378e+16
69.0,-63.0,5.32697773296e+16
69.0,-57.0,5.75527522908e+16
69.0,-51.0,3.05736706976e+16
69.0,-45.0,2.266664e+16
69.0,-39.0,2.28130664944e+16
69.0,-33.0,3.10129501808e+16
69.0,-27.0,4.18485107664e+16
69.0,-21.0,5.50268952624e+16
69.0,-15.0,5.8541131128e+16
69.0,-9.0,5.91634437292e+16
69.0,-3.0,5.92732636e+16
69.0,3.0,5.92732636e+16
69.0,9.0,5.92732636e+16
69.0,15.0,4.862073613240001e+16
69.0,21.0,3.47834324116e+16
69.0,27.0,3.1269196546e+16
69.0,33.0,3.99083597156e+16
69.0,39.0,4.79984235312e+16
69.0,45.0,5.22081852452e+16
69.0,51.0,4.27636763564e+16
69.0,57.0,3.98351464684e+16
69.0,63.0,3.8041421912e+16
69.0,69.0,2.9804931602e+16
69.0,75.0,3.331916746760001e+16
69.0,81.0,2.4680004298e+16
69.0,87.0,2.3801445331600004e+16
69.0,93.0,2.33621658484e+16
69.0,99.0,2.27398532472e+16
69.0,105.0,2.2703246623600004e+16
69.0,111.0,2.266664e+16
69.0,117.0,2.266664e+16
69.0,123.0,2.3252345977600004e+16
69.0,129.0,2.58148096296e+16
69.0,135.0,2.5668383135199996e+16
69.0,141.0,2.3801445331600004e+16
69.0,147.0,2.37282320844e+16
69.0,153.0,2.907279913e+16
69.0,159.0,3.258703499560001e+16
69.0,165.0,3.730928944e+16
69.0,171.0,3.72726828164e+16
69.0,177.0,3.6760190086e+16
75.0,-177.0,5.92732636e+16
75.0,-171.0,5.92732636e+16
75.0,-165.0,5.92732636e+16
75.0,-159.0,5.92732636e+16
75.0,-153.0,5.92732636e+16
75.0,-147.0,5.92732636e+16
75.0,-141.0,5.92732636e+16
75.0,-135.0,5.92732636e+16
75.0,-129.0,5.92732636e+16
75.0,-123.0,4.59484526096e+16
75.0,-117.0,4.07503120584e+16
75.0,-111.0,4.52163201376e+16
75.0,-105.0,4.99751812056e+16
75.0,-99.0,4.47770406544e+16
75.0,-93.0,4.2068150508e+16
75.0,-87.0,3.88101610076e+16
75.0,-81.0,3.70164364512e+16
75.0,-75.0,5.601527409959999e+16
75.0,-69.0,5.22081852452e+16
75.0,-63.0,4.80716367784e+16
75.0,-57.0,3.64307304736e+16
75.0,-51.0,2.2703246623600004e+16
75.0,-45.0,2.266664e+16
75.0,-39.0,2.266664e+16
75.0,-33.0,2.266664e+16
75.0,-27.0,2.39112652024e+16
75.0,-21.0,3.91762272436e+16
75.0,-15.0,5.91268371056e+16
75.0,-9.0,5.92732636e+16
75.0,-3.0,5.92732636e+16
75.0,3.0,5.92732636e+16
75.0,9.0,5.92732636e+16
75.0,15.0,5.55759946164e+16
75.0,21.0,5.75527522908e+16
75.0,27.0,5.92000503528e+16
75.0,33.0,5.92732636e+16
75.0,39.0,5.92732636e+16
75.0,45.0,5.92732636e+16
75.0,51.0,5.76625721616e+16
75.0,57.0,4.90600156156e+16
75.0,63.0,5.43679760376e+16
75.0,69.0,5.36358435656e+16
75.0,75.0,5.769917878520001e+16
75.0,81.0,5.301353096440001e+16
75.0,87.0,4.3349382334e+16
75.0,93.0,3.5515564883600004e+16
75.0,99.0,3.37950535744e+16
75.0,105.0,2.8816552764800004e+16
75.0,111.0,3.66137635916e+16
75.0,117.0,5.02314275708e+16
75.0,123.0,5.180551238559999e+16
75.0,129.0,5.5063501886e+16
75.0,135.0,5.82848847628e+16
75.0,141.0,4.843770301440001e+16
75.0,147.0,5.49902886388e+16
75.0,153.0,5.90170172348e+16
75.0,159.0,5.92732636e+16
75.0,165.0,5.92732636e+16
75.0,171.0,5.92732636e+16
75.0,177.0,5.92732636e+16
81.0,-177.0,2.7280717905e+16
81.0,-171.0,2.7280717905e+16
81.0,-165.0,2.7280717905e+16
81.0,-159.0,2.7280717905e+16
81.0,-153.0,2.7280717905e+16
81.0,-147.0,2.7280717905e+16
81.0,-141.0,2.7280717905e+16
81.0,-135.0,2.7280717905e+16
81.0,-129.0,2.7280717905e+16
81.0,-123.0,2.7280717905e+16
81.0,-117.0,2.7280717905e+16
81.0,-111.0,2.7109997022515e+16
81.0,-105.0,2.6962346529555e+16
81.0,-99.0,2.6777783413354996e+16
81.0,-93.0,2.554582461272e+16
81.0,-87.0,2.487216923859e+16
81.0,-81.0,2.400472259245e+16
81.0,-75.0,2.4032407059880004e+16
81.0,-69.0,2.466914981077e+16
81.0,-63.0,2.437384882485e+16
81.0,-57.0,2.412468861798e+16
81.0,-51.0,2.4032407059880004e+16
81.0,-45.0,2.3598683736809996e+16
81.0,-39.0,2.3206487114885e+16
81.0,-33.0,2.3146504102119996e+16
81.0,-27.0,2.356177111357e+16
81.0,-21.0,2.503827604317e+16
81.0,-15.0,2.658860621925e+16
81.0,-9.0,2.7280717905e+16
81.0,-3.0,2.7280717905e+16
81.0,3.0,2.7280717905e+16
81.0,9.0,2.7156137801565e+16
81.0,15.0,2.61733392078e+16
81.0,21.0,2.6251778532185e+16
81.0,27.0,2.6980802841175e+16
81.0,33.0,2.726226159338e+16
81.0,39.0,2.7280717905e+16
81.0,45.0,2.719766450271e+16
81.0,51.0,2.704078585394e+16
81.0,57.0,2.6833152348215e+16
81.0,63.0,2.70038732307e+16
81.0,69.0,2.7280717905e+16
81.0,75.0,2.7266875671285e+16
81.0,81.0,2.726226159338e+16
81.0,87.0,2.7280717905e+16
81.0,93.0,2.649632466115e+16
81.0,99.0,2.6316375622854996e+16
81.0,105.0,2.6897749438885e+16
81.0,111.0,2.7280717905e+16
81.0,117.0,2.7280717905e+16
81.0,123.0,2.7280717905e+16
81.0,129.0,2.7280717905e+16
81.0,135.0,2.7280717905e+16
81.0,141.0,2.7280717905e+16
81.0,147.0,2.7280717905e+16
81.0,153.0,2.7280717905e+16
81.0,159.0,2.7280717905e+16
81.0,165.0,2.7280717905e+16
81.0,171.0,2.7280717905e+16
81.0,177.0,2.7280717905e+16
87.0,-177.0,2.7280717905e+16
87.0,-171.0,2.7280717905e+16
87.0,-165.0,2.7280717905e+16
87.0,-159.0,2.7280717905e+16
87.0,-153.0,2.7280717905e+16
87.0,-147.0,2.7280717905e+16
87.0,-141.0,2.7280717905e+16
87.0,-135.0,2.7280717905e+16
87.0,-129.0,2.7280717905e+16
87.0,-123.0,2.7280717905e+16
87.0,-117.0,2.7280717905e+16
87.0,-111.0,2.7280717905e+16
87.0,-105.0,2.7280717905e+16
87.0,-99.0,2.7280717905e+16
87.0,-93.0,2.7280717905e+16
87.0,-87.0,2.7280717905e+16
87.0,-81.0,2.7280717905e+16
87.0,-75.0,2.7280717905e+16
87.0,-69.0,2.7280717905e+16
87.0,-63.0,2.7280717905e+16
87.0,-57.0,2.7280717905e+16
87.0,-51.0,2.7280717905e+16
87.0,-45.0,2.7280717905e+16
87.0,-39.0,2.7280717905e+16
87.0,-33.0,2.7280717905e+16
87.0,-27.0,2.7280717905e+16
87.0,-21.0,2.7280717905e+16
87.0,-15.0,2.7280717905e+16
87.0,-9.0,2.7280717905e+16
87.0,-3.0,2.7280717905e+16
87.0,3.0,2.7280717905e+16
87.0,9.0,2.7280717905e+16
87.0,15.0,2.7280717905e+16
87.0,21.0,2.7280717905e+16
87.0,27.0,2.7280717905e+16
87.0,33.0,2.7280717905e+16
87.0,39.0,2.7280717905e+16
87.0,45.0,2.7280717905e+16
87.0,51.0,2.7280717905e+16
87.0,57.0,2.7280717905e+16
87.0,63.0,2.7280717905e+16
87.0,69.0,2.7280717905e+16
87.0,75.0,2.7280717905e+16
87.0,81.0,2.7280717905e+16
87.0,87.0,2.7280717905e+16
87.0,93.0,2.7280717905e+16
87.0,99.0,2.7280717905e+16
87.0,105.0,2.7280717905e+16
87.0,111.0,2.7280717905e+16
87.0,117.0,2.7280717905e+16
87.0,123.0,2.7280717905e+16
87.0,129.0,2.7280717905e+16
87.0,135.0,2.7280717905e+16
87.0,141.0,2.7280717905e+16
87.0,147.0,2.7280717905e+16
87.0,153.0,2.7280717905e+16
87.0,159.0,2.7280717905e+16
87.0,165.0,2.7280717905e+16
87.0,171.0,2.7280717905e+16
87.0,177.0,2.7280717905e+16
