latitude,longitude,water_frac,soil_frac,ice_frac
-33.0,-87.0,100.0,0.0,0.0
-33.0,-81.0,100.0,0.0,0.0
-33.0,-75.0,98.5,1.5,0.0
-33.0,-69.0,4.6,95.4,0.0
-33.0,-63.0,0.9,99.1,0.0
-33.0,-57.0,13.7,86.3,0.0
-33.0,-51.0,78.3,21.7,0.0
-33.0,-45.0,100.0,0.0,0.0
-33.0,-39.0,100.0,0.0,0.0
-33.0,-33.0,100.0,0.0,0.0
-33.0,-27.0,100.0,0.0,0.0
-33.0,-21.0,100.0,0.0,0.0
-33.0,-15.0,100.0,0.0,0.0
-33.0,-9.0,100.0,0.0,0.0
-33.0,-3.0,100.0,0.0,0.0
-33.0,3.0,100.0,0.0,0.0
-33.0,9.0,100.0,0.0,0.0
-33.0,15.0,98.0,2.0,0.0
-33.0,21.0,30.1,69.9,0.0
-33.0,27.0,46.3,53.7,0.0
-33.0,33.0,98.1,1.9,0.0
-33.0,39.0,100.0,0.0,0.0
-33.0,45.0,100.0,0.0,0.0
-33.0,51.0,100.0,0.0,0.0
-33.0,57.0,100.0,0.0,0.0
-33.0,63.0,100.0,0.0,0.0
-33.0,69.0,100.0,0.0,0.0
-33.0,75.0,100.0,0.0,0.0
-33.0,81.0,100.0,0.0,0.0
-33.0,87.0,100.0,0.0,0.0
-33.0,93.0,100.0,0.0,0.0
-33.0,99.0,100.0,0.0,0.0
-33.0,105.0,100.0,0.0,0.0
-33.0,111.0,100.0,0.0,0.0
-33.0,117.0,39.6,60.4,0.0
-33.0,123.0,41.3,58.7,0.0
-33.0,129.0,68.6,31.4,0.0
-33.0,135.0,43.5,56.5,0.0
-33.0,141.0,2.9,97.1,0.0
-33.0,147.0,0.1,99.9,0.0
-33.0,153.0,69.2,30.8,0.0
-33.0,159.0,100.0,0.0,0.0
-33.0,165.0,100.0,0.0,0.0
-33.0,171.0,98.0,2.0,0.0
-33.0,177.0,99.0,1.0,0.0
-39.0,-177.0,100.0,0.0,0.0
-39.0,-171.0,100.0,0.0,0.0
-39.0,-165.0,100.0,0.0,0.0
-39.0,-159.0,100.0,0.0,0.0
-39.0,-153.0,100.0,0.0,0.0
-39.0,-147.0,100.0,0.0,0.0
-39.0,-141.0,100.0,0.0,0.0
-39.0,-135.0,100.0,0.0,0.0
-39.0,-129.0,100.0,0.0,0.0
-39.0,-123.0,100.0,0.0,0.0
-39.0,-117.0,100.0,0.0,0.0
-39.0,-111.0,100.0,0.0,0.0
-39.0,-105.0,100.0,0.0,0.0
-39.0,-99.0,100.0,0.0,0.0
-39.0,-93.0,100.0,0.0,0.0
-39.0,-87.0,100.0,0.0,0.0
-39.0,-81.0,100.0,0.0,0.0
-39.0,-75.0,77.0,23.0,0.0
-39.0,-69.0,0.3,99.7,0.0
-39.0,-63.0,26.6,73.4,0.0
-39.0,-57.0,79.4,20.6,0.0
-39.0,-51.0,100.0,0.0,0.0
-39.0,-45.0,100.0,0.0,0.0
-39.0,-39.0,100.0,0.0,0.0
-39.0,-33.0,100.0,0.0,0.0
-39.0,-27.0,100.0,0.0,0.0
-39.0,-21.0,100.0,0.0,0.0
-39.0,-15.0,100.0,0.0,0.0
-39.0,-9.0,100.0,0.0,0.0
-39.0,-3.0,100.0,0.0,0.0
-39.0,3.0,100.0,0.0,0.0
-39.0,9.0,100.0,0.0,0.0
-39.0,15.0,100.0,0.0,0.0
-39.0,21.0,100.0,0.0,0.0
-39.0,27.0,100.0,0.0,0.0
-39.0,33.0,100.0,0.0,0.0
-39.0,39.0,100.0,0.0,0.0
-39.0,45.0,100.0,0.0,0.0
-39.0,51.0,100.0,0.0,0.0
-39.0,57.0,100.0,0.0,0.0
-39.0,63.0,100.0,0.0,0.0
-39.0,69.0,100.0,0.0,0.0
-39.0,75.0,100.0,0.0,0.0
-39.0,81.0,100.0,0.0,0.0
-39.0,87.0,100.0,0.0,0.0
-39.0,93.0,100.0,0.0,0.0
-39.0,99.0,100.0,0.0,0.0
-39.0,105.0,100.0,0.0,0.0
-39.0,111.0,100.0,0.0,0.0
-39.0,117.0,100.0,0.0,0.0
-39.0,123.0,100.0,0.0,0.0
-39.0,129.0,100.0,0.0,0.0
-39.0,135.0,99.9,0.1,0.0
-39.0,141.0,73.1,26.9,0.0
-39.0,147.0,52.6,47.4,0.0
-39.0,153.0,99.8,0.2,0.0
-39.0,159.0,100.0,0.0,0.0
-39.0,165.0,100.0,0.0,0.0
-39.0,171.0,93.5,6.5,0.0
-39.0,177.0,70.2,29.8,0.0
-45.0,-177.0,99.7,0.3,0.0
-45.0,-171.0,100.0,0.0,0.0
-45.0,-165.0,100.0,0.0,0.0
-45.0,-159.0,100.0,0.0,0.0
-45.0,-153.0,100.0,0.0,0.0
-45.0,-147.0,100.0,0.0,0.0
-45.0,-141.0,100.0,0.0,0.0
-45.0,-135.0,100.0,0.0,0.0
-45.0,-129.0,100.0,0.0,0.0
-45.0,-123.0,100.0,0.0,0.0
-45.0,-117.0,100.0,0.0,0.0
-45.0,-111.0,100.0,0.0,0.0
-45.0,-105.0,100.0,0.0,0.0
-45.0,-99.0,100.0,0.0,0.0
-45.0,-93.0,100.0,0.0,0.0
-45.0,-87.0,100.0,0.0,0.0
-45.0,-81.0,100.0,0.0,0.0
-45.0,-75.0,67.7,32.3,0.0
-45.0,-69.0,7.8,92.2,0.0
-45.0,-63.0,90.5,9.5,0.0
-45.0,-57.0,100.0,0.0,0.0
-45.0,-51.0,100.0,0.0,0.0
-45.0,-45.0,100.0,0.0,0.0
-45.0,-39.0,100.0,0.0,0.0
-45.0,-33.0,100.0,0.0,0.0
-45.0,-27.0,100.0,0.0,0.0
-45.0,-21.0,100.0,0.0,0.0
-45.0,-15.0,100.0,0.0,0.0
-45.0,-9.0,100.0,0.0,0.0
-45.0,-3.0,100.0,0.0,0.0
-45.0,3.0,100.0,0.0,0.0
-45.0,9.0,100.0,0.0,0.0
-45.0,15.0,100.0,0.0,0.0
-45.0,21.0,100.0,0.0,0.0
-45.0,27.0,100.0,0.0,0.0
-45.0,33.0,100.0,0.0,0.0
-45.0,39.0,99.9,0.1,0.0
-45.0,45.0,100.0,0.0,0.0
-45.0,51.0,99.9,0.1,0.0
-45.0,57.0,100.0,0.0,0.0
-45.0,63.0,100.0,0.0,0.0
-45.0,69.0,100.0,0.0,0.0
-45.0,75.0,100.0,0.0,0.0
-45.0,81.0,100.0,0.0,0.0
-45.0,87.0,100.0,0.0,0.0
-45.0,93.0,100.0,0.0,0.0
-45.0,99.0,100.0,0.0,0.0
-45.0,105.0,100.0,0.0,0.0
-45.0,111.0,100.0,0.0,0.0
-45.0,117.0,100.0,0.0,0.0
-45.0,123.0,100.0,0.0,0.0
-45.0,129.0,100.0,0.0,0.0
-45.0,135.0,100.0,0.0,0.0
-45.0,141.0,100.0,0.0,0.0
-45.0,147.0,90.6,9.4,0.0
-45.0,153.0,100.0,0.0,0.0
-45.0,159.0,100.0,0.0,0.0
-45.0,165.0,94.7,5.3,0.0
-45.0,171.0,65.1,34.9,0.0
-45.0,177.0,100.0,0.0,0.0
-51.0,-177.0,100.0,0.0,0.0
-51.0,-171.0,100.0,0.0,0.0
-51.0,-165.0,100.0,0.0,0.0
-51.0,-159.0,100.0,0.0,0.0
-51.0,-153.0,100.0,0.0,0.0
-51.0,-147.0,100.0,0.0,0.0
-51.0,-141.0,100.0,0.0,0.0
-51.0,-135.0,100.0,0.0,0.0
-51.0,-129.0,100.0,0.0,0.0
-51.0,-123.0,100.0,0.0,0.0
-51.0,-117.0,100.0,0.0,0.0
-51.0,-111.0,100.0,0.0,0.0
-51.0,-105.0,100.0,0.0,0.0
-51.0,-99.0,100.0,0.0,0.0
-51.0,-93.0,100.0,0.0,0.0
-51.0,-87.0,100.0,0.0,0.0
-51.0,-81.0,100.0,0.0,0.0
-51.0,-75.0,62.3,37.7,0.0
-51.0,-69.0,40.8,59.2,0.0
-51.0,-63.0,98.9,1.1,0.0
-51.0,-57.0,96.8,3.2,0.0
-51.0,-51.0,100.0,0.0,0.0
-51.0,-45.0,100.0,0.0,0.0
-51.0,-39.0,100.0,0.0,0.0
-51.0,-33.0,100.0,0.0,0.0
-51.0,-27.0,100.0,0.0,0.0
-51.0,-21.0,100.0,0.0,0.0
-51.0,-15.0,100.0,0.0,0.0
-51.0,-9.0,100.0,0.0,0.0
-51.0,-3.0,100.0,0.0,0.0
-51.0,3.0,100.0,0.0,0.0
-51.0,9.0,100.0,0.0,0.0
-51.0,15.0,100.0,0.0,0.0
-51.0,21.0,100.0,0.0,0.0
-51.0,27.0,100.0,0.0,0.0
-51.0,33.0,100.0,0.0,0.0
-51.0,39.0,100.0,0.0,0.0
-51.0,45.0,100.0,0.0,0.0
-51.0,51.0,100.0,0.0,0.0
-51.0,57.0,100.0,0.0,0.0
-51.0,63.0,100.0,0.0,0.0
-51.0,69.0,97.5,2.5,0.0
-51.0,75.0,99.8,0.2,0.0
-51.0,81.0,100.0,0.0,0.0
-51.0,87.0,100.0,0.0,0.0
-51.0,93.0,100.0,0.0,0.0
-51.0,99.0,100.0,0.0,0.0
-51.0,105.0,100.0,0.0,0.0
-51.0,111.0,100.0,0.0,0.0
-51.0,117.0,100.0,0.0,0.0
-51.0,123.0,100.0,0.0,0.0
-51.0,129.0,100.0,0.0,0.0
-51.0,135.0,100.0,0.0,0.0
-51.0,141.0,100.0,0.0,0.0
-51.0,147.0,100.0,0.0,0.0
-51.0,153.0,100.0,0.0,0.0
-51.0,159.0,100.0,0.0,0.0
-51.0,165.0,99.8,0.2,0.0
-51.0,171.0,100.0,0.0,0.0
-51.0,177.0,100.0,0.0,0.0
-57.0,-177.0,100.0,0.0,0.0
-57.0,-171.0,100.0,0.0,0.0
-57.0,-165.0,100.0,0.0,0.0
-57.0,-159.0,100.0,0.0,0.0
-57.0,-153.0,100.0,0.0,0.0
-57.0,-147.0,100.0,0.0,0.0
-57.0,-141.0,100.0,0.0,0.0
-57.0,-135.0,100.0,0.0,0.0
-57.0,-129.0,100.0,0.0,0.0
-57.0,-123.0,100.0,0.0,0.0
-57.0,-117.0,100.0,0.0,0.0
-57.0,-111.0,100.0,0.0,0.0
-57.0,-105.0,100.0,0.0,0.0
-57.0,-99.0,100.0,0.0,0.0
-57.0,-93.0,100.0,0.0,0.0
-57.0,-87.0,100.0,0.0,0.0
-57.0,-81.0,100.0,0.0,0.0
-57.0,-75.0,99.4,0.6,0.0
-57.0,-69.0,84.9,15.1,0.0
-57.0,-63.0,99.2,0.8,0.0
-57.0,-57.0,100.0,0.0,0.0
-57.0,-51.0,100.0,0.0,0.0
-57.0,-45.0,100.0,0.0,0.0
-57.0,-39.0,98.7,1.3,0.0
-57.0,-33.0,99.9,0.1,0.0
-57.0,-27.0,99.9,0.1,0.0
-57.0,-21.0,100.0,0.0,0.0
-57.0,-15.0,100.0,0.0,0.0
-57.0,-9.0,100.0,0.0,0.0
-57.0,-3.0,100.0,0.0,0.0
-57.0,3.0,100.0,0.0,0.0
-57.0,9.0,100.0,0.0,0.0
-57.0,15.0,100.0,0.0,0.0
-57.0,21.0,100.0,0.0,0.0
-57.0,27.0,100.0,0.0,0.0
-57.0,33.0,100.0,0.0,0.0
-57.0,39.0,100.0,0.0,0.0
-57.0,45.0,100.0,0.0,0.0
-57.0,51.0,100.0,0.0,0.0
-57.0,57.0,100.0,0.0,0.0
-57.0,63.0,100.0,0.0,0.0
-57.0,69.0,100.0,0.0,0.0
-57.0,75.0,100.0,0.0,0.0
-57.0,81.0,100.0,0.0,0.0
-57.0,87.0,100.0,0.0,0.0
-57.0,93.0,100.0,0.0,0.0
-57.0,99.0,100.0,0.0,0.0
-57.0,105.0,100.0,0.0,0.0
-57.0,111.0,100.0,0.0,0.0
-57.0,117.0,100.0,0.0,0.0
-57.0,123.0,100.0,0.0,0.0
-57.0,129.0,100.0,0.0,0.0
-57.0,135.0,100.0,0.0,0.0
-57.0,141.0,100.0,0.0,0.0
-57.0,147.0,100.0,0.0,0.0
-57.0,153.0,100.0,0.0,0.0
-57.0,159.0,99.9,0.1,0.0
-57.0,165.0,100.0,0.0,0.0
-57.0,171.0,100.0,0.0,0.0
-57.0,177.0,100.0,0.0,0.0
-63.0,-177.0,100.0,0.0,0.0
-63.0,-171.0,100.0,0.0,0.0
-63.0,-165.0,100.0,0.0,0.0
-63.0,-159.0,100.0,0.0,0.0
-63.0,-153.0,100.0,0.0,0.0
-63.0,-147.0,100.0,0.0,0.0
-63.0,-141.0,100.0,0.0,0.0
-63.0,-135.0,100.0,0.0,0.0
-63.0,-129.0,100.0,0.0,0.0
-63.0,-123.0,100.0,0.0,0.0
-63.0,-117.0,100.0,0.0,0.0
-63.0,-111.0,100.0,0.0,0.0
-63.0,-105.0,100.0,0.0,0.0
-63.0,-99.0,100.0,0.0,0.0
-63.0,-93.0,100.0,0.0,0.0
-63.0,-87.0,100.0,0.0,0.0
-63.0,-81.0,100.0,0.0,0.0
-63.0,-75.0,100.0,0.0,0.0
-63.0,-69.0,100.0,0.0,0.0
-63.0,-63.0,90.3,9.7,0.0
-63.0,-57.0,95.9,4.1,0.0
-63.0,-51.0,100.0,0.0,0.0
-63.0,-45.0,100.0,0.0,0.0
-63.0,-39.0,100.0,0.0,0.0
-63.0,-33.0,100.0,0.0,0.0
-63.0,-27.0,100.0,0.0,0.0
-63.0,-21.0,100.0,0.0,0.0
-63.0,-15.0,100.0,0.0,0.0
-63.0,-9.0,100.0,0.0,0.0
-63.0,-3.0,100.0,0.0,0.0
-63.0,3.0,100.0,0.0,0.0
-63.0,9.0,100.0,0.0,0.0
-63.0,15.0,100.0,0.0,0.0
-63.0,21.0,100.0,0.0,0.0
-63.0,27.0,100.0,0.0,0.0
-63.0,33.0,100.0,0.0,0.0
-63.0,39.0,100.0,0.0,0.0
-63.0,45.0,100.0,0.0,0.0
-63.0,51.0,99.7,0.3,0.0
-63.0,57.0,99.7,0.3,0.0
-63.0,63.0,100.0,0.0,0.0
-63.0,69.0,100.0,0.0,0.0
-63.0,75.0,100.0,0.0,0.0
-63.0,81.0,100.0,0.0,0.0
-63.0,87.0,100.0,0.0,0.0
-63.0,93.0,100.0,0.0,0.0
-63.0,99.0,99.2,0.8,0.0
-63.0,105.0,99.5,0.5,0.0
-63.0,111.0,99.2,0.8,0.0
-63.0,117.0,100.0,0.0,0.0
-63.0,123.0,100.0,0.0,0.0
-63.0,129.0,100.0,0.0,0.0
-63.0,135.0,100.0,0.0,0.0
-63.0,141.0,100.0,0.0,0.0
-63.0,147.0,100.0,0.0,0.0
-63.0,153.0,100.0,0.0,0.0
-63.0,159.0,100.0,0.0,0.0
-63.0,165.0,100.0,0.0,0.0
-63.0,171.0,100.0,0.0,0.0
-63.0,177.0,100.0,0.0,0.0
-69.0,-177.0,100.0,0.0,0.0
-69.0,-171.0,100.0,0.0,0.0
-69.0,-165.0,100.0,0.0,0.0
-69.0,-159.0,100.0,0.0,0.0
-69.0,-153.0,100.0,0.0,0.0
-69.0,-147.0,100.0,0.0,0.0
-69.0,-141.0,100.0,0.0,0.0
-69.0,-135.0,100.0,0.0,0.0
-69.0,-129.0,100.0,0.0,0.0
-69.0,-123.0,100.0,0.0,0.0
-69.0,-117.0,100.0,0.0,0.0
-69.0,-111.0,100.0,0.0,0.0
-69.0,-105.0,100.0,0.0,0.0
-69.0,-99.0,98.5,1.5,0.0
-69.0,-93.0,99.9,0.1,0.0
-69.0,-87.0,100.0,0.0,0.0
-69.0,-81.0,100.0,0.0,0.0
-69.0,-75.0,91.1,8.9,0.0
-69.0,-69.0,56.7,43.3,0.0
-69.0,-63.0,52.3,47.7,0.0
-69.0,-57.0,100.0,0.0,0.0
-69.0,-51.0,100.0,0.0,0.0
-69.0,-45.0,100.0,0.0,0.0
-69.0,-39.0,100.0,0.0,0.0
-69.0,-33.0,100.0,0.0,0.0
-69.0,-27.0,100.0,0.0,0.0
-69.0,-21.0,100.0,0.0,0.0
-69.0,-15.0,99.7,0.3,0.0
-69.0,-9.0,87.8,12.2,0.0
-69.0,-3.0,88.4,11.6,0.0
-69.0,3.0,81.2,18.8,0.0
-69.0,9.0,75.0,25.0,0.0
-69.0,15.0,71.8,28.2,0.0
-69.0,21.0,77.5,22.5,0.0
-69.0,27.0,78.9,21.1,0.0
-69.0,33.0,60.4,39.6,0.0
-69.0,39.0,56.4,43.6,0.0
-69.0,45.0,30.7,69.3,0.0
-69.0,51.0,9.7,90.3,0.0
-69.0,57.0,12.5,87.5,0.0
-69.0,63.0,26.3,73.7,0.0
-69.0,69.0,63.5,36.5,0.0
-69.0,75.0,62.8,37.2,0.0
-69.0,81.0,32.1,67.9,0.0
-69.0,87.0,15.9,84.1,0.0
-69.0,93.0,10.5,89.5,0.0
-69.0,99.0,7.6,92.4,0.0
-69.0,105.0,3.8,96.2,0.0
-69.0,111.0,6.3,93.7,0.0
-69.0,117.0,17.4,82.6,0.0
-69.0,123.0,13.8,86.2,0.0
-69.0,129.0,10.9,89.1,0.0
-69.0,135.0,4.7,95.3,0.0
-69.0,141.0,13.0,87.0,0.0
-69.0,147.0,34.5,65.5,0.0
-69.0,153.0,45.0,55.0,0.0
-69.0,159.0,61.2,38.8,0.0
-69.0,165.0,77.4,22.6,0.0
-69.0,171.0,95.5,4.5,0.0
-69.0,177.0,100.0,0.0,0.0
-75.0,-177.0,100.0,0.0,0.0
-75.0,-171.0,100.0,0.0,0.0
-75.0,-165.0,100.0,0.0,0.0
-75.0,-159.0,94.7,5.3,0.0
-75.0,-153.0,88.6,11.4,0.0
-75.0,-147.0,78.1,21.9,0.0
-75.0,-141.0,57.1,42.9,0.0
-75.0,-135.0,47.3,52.7,0.0
-75.0,-129.0,43.9,56.1,0.0
-75.0,-123.0,39.4,60.6,0.0
-75.0,-117.0,39.2,60.8,0.0
-75.0,-111.0,47.9,52.1,0.0
-75.0,-105.0,50.8,49.2,0.0
-75.0,-99.0,20.9,79.1,0.0
-75.0,-93.0,18.8,81.2,0.0
-75.0,-87.0,20.3,79.7,0.0
-75.0,-81.0,26.3,73.7,0.0
-75.0,-75.0,35.6,64.4,0.0
-75.0,-69.0,38.0,62.0,0.0
-75.0,-63.0,54.9,45.1,0.0
-75.0,-57.0,99.9,0.1,0.0
-75.0,-51.0,99.8,0.2,0.0
-75.0,-45.0,98.6,1.4,0.0
-75.0,-39.0,100.0,0.0,0.0
-75.0,-33.0,88.4,11.6,0.0
-75.0,-27.0,69.1,30.9,0.0
-75.0,-21.0,58.3,41.7,0.0
-75.0,-15.0,24.0,76.0,0.0
-75.0,-9.0,1.0,99.0,0.0
-75.0,-3.0,0.0,100.0,0.0
-75.0,3.0,0.0,100.0,0.0
-75.0,9.0,0.0,100.0,0.0
-75.0,15.0,0.0,100.0,0.0
-75.0,21.0,0.0,100.0,0.0
-75.0,27.0,0.0,100.0,0.0
-75.0,33.0,0.0,100.0,0.0
-75.0,39.0,0.0,100.0,0.0
-75.0,45.0,0.0,100.0,0.0
-75.0,51.0,0.0,100.0,0.0
-75.0,57.0,0.0,100.0,0.0
-75.0,63.0,0.0,100.0,0.0
-75.0,69.0,6.0,94.0,0.0
-75.0,75.0,0.0,100.0,0.0
-75.0,81.0,0.0,100.0,0.0
-75.0,87.0,0.0,100.0,0.0
-75.0,93.0,0.0,100.0,0.0
-75.0,99.0,0.0,100.0,0.0
-75.0,105.0,0.0,100.0,0.0
-75.0,111.0,0.0,100.0,0.0
-75.0,117.0,0.0,100.0,0.0
-75.0,123.0,0.0,100.0,0.0
-75.0,129.0,0.0,100.0,0.0
-75.0,135.0,0.0,100.0,0.0
-75.0,141.0,0.0,100.0,0.0
-75.0,147.0,0.0,100.0,0.0
-75.0,153.0,0.0,100.0,0.0
-75.0,159.0,0.4,99.6,0.0
-75.0,165.0,55.7,44.3,0.0
-75.0,171.0,93.5,6.5,0.0
-75.0,177.0,100.0,0.0,0.0
-81.0,-177.0,0.0,0.1,99.9
-81.0,-171.0,0.0,4.3,95.7
-81.0,-165.0,0.0,16.3,83.7
-81.0,-159.0,0.0,18.7,81.3
-81.0,-153.0,0.0,59.0,41.0
-81.0,-147.0,0.0,95.5,4.5
-81.0,-141.0,0.0,100.0,0.0
-81.0,-135.0,0.0,100.0,0.0
-81.0,-129.0,0.0,100.0,0.0
-81.0,-123.0,0.0,100.0,0.0
-81.0,-117.0,0.0,100.0,0.0
-81.0,-111.0,0.0,100.0,0.0
-81.0,-105.0,0.0,100.0,0.0
-81.0,-99.0,0.0,100.0,0.0
-81.0,-93.0,0.0,100.0,0.0
-81.0,-87.0,0.0,100.0,0.0
-81.0,-81.0,0.0,90.5,9.5
-81.0,-75.0,0.0,62.0,38.0
-81.0,-69.0,0.0,59.4,40.6
-81.0,-63.0,0.0,34.1,65.9
-81.0,-57.0,0.0,20.5,79.5
-81.0,-51.0,0.0,57.7,42.3
-81.0,-45.0,0.0,61.1,38.9
-81.0,-39.0,0.0,49.4,50.6
-81.0,-33.0,0.0,78.5,21.5
-81.0,-27.0,0.0,94.0,6.0
-81.0,-21.0,0.0,99.5,0.5
-81.0,-15.0,0.0,100.0,0.0
-81.0,-9.0,0.0,100.0,0.0
-81.0,-3.0,0.0,100.0,0.0
-81.0,3.0,0.0,100.0,0.0
-81.0,9.0,0.0,100.0,0.0
-81.0,15.0,0.0,100.0,0.0
-81.0,21.0,0.0,100.0,0.0
-81.0,27.0,0.0,100.0,0.0
-81.0,33.0,0.0,100.0,0.0
-81.0,39.0,0.0,100.0,0.0
-81.0,45.0,0.0,100.0,0.0
-81.0,51.0,0.0,100.0,0.0
-81.0,57.0,0.0,100.0,0.0
-81.0,63.0,0.0,100.0,0.0
-81.0,69.0,0.0,100.0,0.0
-81.0,75.0,0.0,100.0,0.0
-81.0,81.0,0.0,100.0,0.0
-81.0,87.0,0.0,100.0,0.0
-81.0,93.0,0.0,100.0,0.0
-81.0,99.0,0.0,100.0,0.0
-81.0,105.0,0.0,100.0,0.0
-81.0,111.0,0.0,100.0,0.0
-81.0,117.0,0.0,100.0,0.0
-81.0,123.0,0.0,100.0,0.0
-81.0,129.0,0.0,100.0,0.0
-81.0,135.0,0.0,100.0,0.0
-81.0,141.0,0.0,100.0,0.0
-81.0,147.0,0.0,100.0,0.0
-81.0,153.0,0.0,100.0,0.0
-81.0,159.0,0.0,87.6,12.4
-81.0,165.0,0.0,32.9,67.1
-81.0,171.0,0.0,8.0,92.0
-81.0,177.0,0.0,0.5,99.5
-87.0,-177.0,0.0,93.1,6.9
-87.0,-171.0,0.0,90.6,9.4
-87.0,-165.0,0.0,89.3,10.7
-87.0,-159.0,0.0,94.8,5.2
-87.0,-153.0,0.0,99.9,0.1
-87.0,-147.0,0.0,100.0,0.0
-87.0,-141.0,0.0,100.0,0.0
-87.0,-135.0,0.0,100.0,0.0
-87.0,-129.0,0.0,100.0,0.0
-87.0,-123.0,0.0,100.0,0.0
-87.0,-117.0,0.0,100.0,0.0
-87.0,-111.0,0.0,100.0,0.0
-87.0,-105.0,0.0,100.0,0.0
-87.0,-99.0,0.0,100.0,0.0
-87.0,-93.0,0.0,100.0,0.0
-87.0,-87.0,0.0,100.0,0.0
-87.0,-81.0,0.0,100.0,0.0
-87.0,-75.0,0.0,100.0,0.0
-87.0,-69.0,0.0,100.0,0.0
-87.0,-63.0,0.0,100.0,0.0
-87.0,-57.0,0.0,100.0,0.0
-87.0,-51.0,0.0,100.0,0.0
-87.0,-45.0,0.0,100.0,0.0
-87.0,-39.0,0.0,100.0,0.0
-87.0,-33.0,0.0,100.0,0.0
-87.0,-27.0,0.0,100.0,0.0
-87.0,-21.0,0.0,100.0,0.0
-87.0,-15.0,0.0,100.0,0.0
-87.0,-9.0,0.0,100.0,0.0
-87.0,-3.0,0.0,100.0,0.0
-87.0,3.0,0.0,100.0,0.0
-87.0,9.0,0.0,100.0,0.0
-87.0,15.0,0.0,100.0,0.0
-87.0,21.0,0.0,100.0,0.0
-87.0,27.0,0.0,100.0,0.0
-87.0,33.0,0.0,100.0,0.0
-87.0,39.0,0.0,100.0,0.0
-87.0,45.0,0.0,100.0,0.0
-87.0,51.0,0.0,100.0,0.0
-87.0,57.0,0.0,100.0,0.0
-87.0,63.0,0.0,100.0,0.0
-87.0,69.0,0.0,100.0,0.0
-87.0,75.0,0.0,100.0,0.0
-87.0,81.0,0.0,100.0,0.0
-87.0,87.0,0.0,100.0,0.0
-87.0,93.0,0.0,100.0,0.0
-87.0,99.0,0.0,100.0,0.0
-87.0,105.0,0.0,100.0,0.0
-87.0,111.0,0.0,100.0,0.0
-87.0,117.0,0.0,100.0,0.0
-87.0,123.0,0.0,100.0,0.0
-87.0,129.0,0.0,100.0,0.0
-87.0,135.0,0.0,100.0,0.0
-87.0,141.0,0.0,100.0,0.0
-87.0,147.0,0.0,100.0,0.0
-87.0,153.0,0.0,100.0,0.0
-87.0,159.0,0.0,100.0,0.0
-87.0,165.0,0.0,100.0,0.0
-87.0,171.0,0.0,100.0,0.0
-87.0,177.0,0.0,98.6,1.4
